,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
2113,s811,Movie,Deep Blue,"Alastair Fothergill, Andy Byatt",Pierce Brosnan,"United Kingdom, Germany","November 12, 2019",2005,G,91 min,Animals & Nature,Join an epic underwater exploration into the secret lives of sea creatures.
2114,s811,Movie,Deep Blue,"Alastair Fothergill, Andy Byatt",Pierce Brosnan,"United Kingdom, Germany","November 12, 2019",2005,G,91 min,Documentary,Join an epic underwater exploration into the secret lives of sea creatures.
2115,s811,Movie,Deep Blue,"Alastair Fothergill, Andy Byatt",Pierce Brosnan,"United Kingdom, Germany","November 12, 2019",2005,G,91 min,Family,Join an epic underwater exploration into the secret lives of sea creatures.
2116,s812,Movie,Descendants 2,Kenny Ortega,"Dove Cameron, Cameron Boyce, Sofia Carson, Booboo Stewart, Mitchell Hope, Brenna D'Amico",United States,"November 12, 2019",2017,TV-G,114 min,Coming of Age,"Mal returns to the Isle of the Lost and confronts Uma, Ursula's daughter."
2117,s812,Movie,Descendants 2,Kenny Ortega,"Dove Cameron, Cameron Boyce, Sofia Carson, Booboo Stewart, Mitchell Hope, Brenna D'Amico",United States,"November 12, 2019",2017,TV-G,114 min,Fantasy,"Mal returns to the Isle of the Lost and confronts Uma, Ursula's daughter."
2118,s812,Movie,Descendants 2,Kenny Ortega,"Dove Cameron, Cameron Boyce, Sofia Carson, Booboo Stewart, Mitchell Hope, Brenna D'Amico",United States,"November 12, 2019",2017,TV-G,114 min,Musical,"Mal returns to the Isle of the Lost and confronts Uma, Ursula's daughter."
2119,s813,Movie,Diary Of A Wimpy Kid,Thor Freudenthal,"Zachary Gordon, Robert Capron, Rachel Harris, Steve Zahn, Connor Fielding, Owen Fielding","United States, United Kingdom","November 12, 2019",2010,PG,93 min,Comedy,"Greg faces the scariest, most humiliating experience of any kid’s life: middle school."
2120,s813,Movie,Diary Of A Wimpy Kid,Thor Freudenthal,"Zachary Gordon, Robert Capron, Rachel Harris, Steve Zahn, Connor Fielding, Owen Fielding","United States, United Kingdom","November 12, 2019",2010,PG,93 min,Family,"Greg faces the scariest, most humiliating experience of any kid’s life: middle school."
2121,s814,Movie,Dinosaur,"Ralph Zondag, Eric Leighton","D.B. Sweeney, Alfre Woodard, Ossie Davis, Max Casella, Hayden Panettiere, Samuel Wright",United States,"November 12, 2019",2000,PG,84 min,Action-Adventure,An orphaned dinosaur joins others after a meteor destroys his home.
2122,s814,Movie,Dinosaur,"Ralph Zondag, Eric Leighton","D.B. Sweeney, Alfre Woodard, Ossie Davis, Max Casella, Hayden Panettiere, Samuel Wright",United States,"November 12, 2019",2000,PG,84 min,Animation,An orphaned dinosaur joins others after a meteor destroys his home.
2123,s814,Movie,Dinosaur,"Ralph Zondag, Eric Leighton","D.B. Sweeney, Alfre Woodard, Ossie Davis, Max Casella, Hayden Panettiere, Samuel Wright",United States,"November 12, 2019",2000,PG,84 min,Family,An orphaned dinosaur joins others after a meteor destroys his home.
2124,s815,Movie,Disney Adventures in Babysitting,John Schultz,"Sabrina Carpenter, Sofia Carson, Nikki Hahn, Mallory Mahoney, Max Gecowets, Jet Jurgensmeyer",United States,"November 12, 2019",2016,TV-G,95 min,Action-Adventure,Rival babysitters join forces to search the city for a kid who’s snuck out.
2125,s815,Movie,Disney Adventures in Babysitting,John Schultz,"Sabrina Carpenter, Sofia Carson, Nikki Hahn, Mallory Mahoney, Max Gecowets, Jet Jurgensmeyer",United States,"November 12, 2019",2016,TV-G,95 min,Comedy,Rival babysitters join forces to search the city for a kid who’s snuck out.
2126,s815,Movie,Disney Adventures in Babysitting,John Schultz,"Sabrina Carpenter, Sofia Carson, Nikki Hahn, Mallory Mahoney, Max Gecowets, Jet Jurgensmeyer",United States,"November 12, 2019",2016,TV-G,95 min,Coming of Age,Rival babysitters join forces to search the city for a kid who’s snuck out.
2127,s816,Movie,Disney Avalon High,Stuart Gillard,"Britt Robertson, Gregg Sulkin, Joey Pollari, Devon Graye, Molly Quinn, Don Lake",United States,"November 12, 2019",2010,TV-G,91 min,Coming of Age,Allie is convinced that her new high school is a contemporary Camelot.
2128,s816,Movie,Disney Avalon High,Stuart Gillard,"Britt Robertson, Gregg Sulkin, Joey Pollari, Devon Graye, Molly Quinn, Don Lake",United States,"November 12, 2019",2010,TV-G,91 min,Fantasy,Allie is convinced that her new high school is a contemporary Camelot.
2129,s817,Movie,Disney Bad Hair Day,Érik Canuel,"Laura Marano, Leigh-Allyn Baker, Christian Campbell, Alain Goulem, Christian Paul, Kiana Madeira",Canada,"November 12, 2019",2015,TV-G,93 min,Buddy,Monica's prom day starts with bad hair…but ends with a great adventure.
2130,s817,Movie,Disney Bad Hair Day,Érik Canuel,"Laura Marano, Leigh-Allyn Baker, Christian Campbell, Alain Goulem, Christian Paul, Kiana Madeira",Canada,"November 12, 2019",2015,TV-G,93 min,Comedy,Monica's prom day starts with bad hair…but ends with a great adventure.
2131,s817,Movie,Disney Bad Hair Day,Érik Canuel,"Laura Marano, Leigh-Allyn Baker, Christian Campbell, Alain Goulem, Christian Paul, Kiana Madeira",Canada,"November 12, 2019",2015,TV-G,93 min,Coming of Age,Monica's prom day starts with bad hair…but ends with a great adventure.
2132,s818,TV Show,Disney Bizaardvark,,"Madison Hu, Olivia Rodrigo, Jake Paul, DeVore Ledridge, Ethan Wacker",United States,"November 12, 2019",2015,TV-PG,3 Seasons,Buddy,Paige and Frankie produce an online comedy channel.
2133,s818,TV Show,Disney Bizaardvark,,"Madison Hu, Olivia Rodrigo, Jake Paul, DeVore Ledridge, Ethan Wacker",United States,"November 12, 2019",2015,TV-PG,3 Seasons,Comedy,Paige and Frankie produce an online comedy channel.
2134,s818,TV Show,Disney Bizaardvark,,"Madison Hu, Olivia Rodrigo, Jake Paul, DeVore Ledridge, Ethan Wacker",United States,"November 12, 2019",2015,TV-PG,3 Seasons,Family,Paige and Frankie produce an online comedy channel.
2135,s819,Movie,Disney Den Brother,Mark Taylor,"Hutch Dano, G. Hannelius, Maurice Godin, David Lambert, Kelsy Chow, Debra Mooney",United States,"November 12, 2019",2010,TV-G,90 min,Comedy,A hockey star hangs up his skates and becomes a substitute scoutmaster.
2136,s819,Movie,Disney Den Brother,Mark Taylor,"Hutch Dano, G. Hannelius, Maurice Godin, David Lambert, Kelsy Chow, Debra Mooney",United States,"November 12, 2019",2010,TV-G,90 min,Coming of Age,A hockey star hangs up his skates and becomes a substitute scoutmaster.
2137,s820,Movie,Disney Descendants,Kenny Ortega,"Dove Cameron, Cameron Boyce, Booboo Stewart, Sofia Carson, Mitchell Hope, Melanie Paxson",United States,"November 12, 2019",2015,TV-G,114 min,Coming of Age,The kids of Disney villains are given a shot at redemption at Auradon Prep.
2138,s820,Movie,Disney Descendants,Kenny Ortega,"Dove Cameron, Cameron Boyce, Booboo Stewart, Sofia Carson, Mitchell Hope, Melanie Paxson",United States,"November 12, 2019",2015,TV-G,114 min,Fantasy,The kids of Disney villains are given a shot at redemption at Auradon Prep.
2139,s820,Movie,Disney Descendants,Kenny Ortega,"Dove Cameron, Cameron Boyce, Booboo Stewart, Sofia Carson, Mitchell Hope, Melanie Paxson",United States,"November 12, 2019",2015,TV-G,114 min,Musical,The kids of Disney villains are given a shot at redemption at Auradon Prep.
2140,s821,TV Show,Disney Descendants Wicked World (Shorts),,,United States,"November 12, 2019",2015,TV-G,2 Seasons,Animation,Descendants continues with new animated shorts!
2141,s821,TV Show,Disney Descendants Wicked World (Shorts),,,United States,"November 12, 2019",2015,TV-G,2 Seasons,Coming of Age,Descendants continues with new animated shorts!
2142,s821,TV Show,Disney Descendants Wicked World (Shorts),,,United States,"November 12, 2019",2015,TV-G,2 Seasons,Fantasy,Descendants continues with new animated shorts!
2143,s822,TV Show,Disney DuckTales (Shorts),,,,"November 12, 2019",2016,TV-Y7,1 Season,Action-Adventure,The McDuck family welcomes you to Duckburg!
2144,s822,TV Show,Disney DuckTales (Shorts),,,,"November 12, 2019",2016,TV-Y7,1 Season,Animation,The McDuck family welcomes you to Duckburg!
2145,s822,TV Show,Disney DuckTales (Shorts),,,,"November 12, 2019",2016,TV-Y7,1 Season,Comedy,The McDuck family welcomes you to Duckburg!
2146,s823,TV Show,Disney Evermoor,,"Naomi Sequeira, Jordan Loughran, Belinda Stewart-Wilson, Dan Fredenburgh, George Sear, Georgie Farmer",,"November 12, 2019",2017,TV-PG,1 Season,Series,Tara Crossley moves to Evermoor and realizes the English countryside is not as sleepy as it seems.
2147,s824,TV Show,Disney Family Sundays,,,United States,"November 12, 2019",2019,TV-G,1 Season,Anthology,Amber Kemp-Gerstel shares her love of crafting in a series of Disney-themed DIY projects.
2148,s824,TV Show,Disney Family Sundays,,,United States,"November 12, 2019",2019,TV-G,1 Season,Family,Amber Kemp-Gerstel shares her love of crafting in a series of Disney-themed DIY projects.
2149,s824,TV Show,Disney Family Sundays,,,United States,"November 12, 2019",2019,TV-G,1 Season,Lifestyle,Amber Kemp-Gerstel shares her love of crafting in a series of Disney-themed DIY projects.
2150,s825,TV Show,Disney Fast Layne,,"Sophie Pollono, Sofia Rosinsky, Brandon Rossel, Winslow Fegley",United States,"November 12, 2019",2018,TV-G,1 Season,Action-Adventure,Twelve-year-old Layne Reed discovers a talking car.
2151,s825,TV Show,Disney Fast Layne,,"Sophie Pollono, Sofia Rosinsky, Brandon Rossel, Winslow Fegley",United States,"November 12, 2019",2018,TV-G,1 Season,Animation,Twelve-year-old Layne Reed discovers a talking car.
2152,s825,TV Show,Disney Fast Layne,,"Sophie Pollono, Sofia Rosinsky, Brandon Rossel, Winslow Fegley",United States,"November 12, 2019",2018,TV-G,1 Season,Comedy,Twelve-year-old Layne Reed discovers a talking car.
2153,s826,Movie,Disney Girl vs. Monster,Stuart Gillard,"Olivia Holt, Kerris Dorsey, Brendan Meyer, Katherine McNamara, Adam Chambers, Tracy Dawson","United States, Canada","November 12, 2019",2012,TV-PG,90 min,Action-Adventure,The daughter of two monster-hunters must take on a monster of her own.
2154,s826,Movie,Disney Girl vs. Monster,Stuart Gillard,"Olivia Holt, Kerris Dorsey, Brendan Meyer, Katherine McNamara, Adam Chambers, Tracy Dawson","United States, Canada","November 12, 2019",2012,TV-PG,90 min,Comedy,The daughter of two monster-hunters must take on a monster of her own.
2155,s826,Movie,Disney Girl vs. Monster,Stuart Gillard,"Olivia Holt, Kerris Dorsey, Brendan Meyer, Katherine McNamara, Adam Chambers, Tracy Dawson","United States, Canada","November 12, 2019",2012,TV-PG,90 min,Fantasy,The daughter of two monster-hunters must take on a monster of her own.
2156,s827,TV Show,Disney Gravity Falls,,"Kristen Schaal, Jason Morgan, Alex Hirsch",United States,"November 12, 2019",2011,TV-Y7,2 Seasons,Action-Adventure,Dipper and Mabel spend the summer with Grunkle Stan.
2157,s827,TV Show,Disney Gravity Falls,,"Kristen Schaal, Jason Morgan, Alex Hirsch",United States,"November 12, 2019",2011,TV-Y7,2 Seasons,Animation,Dipper and Mabel spend the summer with Grunkle Stan.
2158,s827,TV Show,Disney Gravity Falls,,"Kristen Schaal, Jason Morgan, Alex Hirsch",United States,"November 12, 2019",2011,TV-Y7,2 Seasons,Comedy,Dipper and Mabel spend the summer with Grunkle Stan.
2159,s828,TV Show,Disney Gravity Falls (Shorts),,,,"November 12, 2019",2012,TV-G,1 Season,Animation,Twins Dipper and Mabel enter the mysterious town of Gravity Falls for the summer.
2160,s828,TV Show,Disney Gravity Falls (Shorts),,,,"November 12, 2019",2012,TV-G,1 Season,Anthology,Twins Dipper and Mabel enter the mysterious town of Gravity Falls for the summer.
2161,s828,TV Show,Disney Gravity Falls (Shorts),,,,"November 12, 2019",2012,TV-G,1 Season,Comedy,Twins Dipper and Mabel enter the mysterious town of Gravity Falls for the summer.
2162,s829,TV Show,Disney Jake and the Never Land Pirates,,"Madison Pettis, Colin Ford, Jonathan Heit, David Arquette, Corey Burton",United States,"November 12, 2019",2010,TV-Y,4 Seasons,Action-Adventure,Jake sails for a treasure hunt against Captain Hook.
2163,s829,TV Show,Disney Jake and the Never Land Pirates,,"Madison Pettis, Colin Ford, Jonathan Heit, David Arquette, Corey Burton",United States,"November 12, 2019",2010,TV-Y,4 Seasons,Animation,Jake sails for a treasure hunt against Captain Hook.
2164,s829,TV Show,Disney Jake and the Never Land Pirates,,"Madison Pettis, Colin Ford, Jonathan Heit, David Arquette, Corey Burton",United States,"November 12, 2019",2010,TV-Y,4 Seasons,Fantasy,Jake sails for a treasure hunt against Captain Hook.
2165,s830,TV Show,Disney JONAS,,"Kevin Jonas, Joe Jonas, Nick Jonas, Chelsea Staub, Nicole Anderson, John Ducey",United States,"November 12, 2019",2008,TV-G,2 Seasons,Comedy,"JONAS is the hottest rock band on the planet! Band members Nick, Kevin, and Joe are superstar idols."
2166,s830,TV Show,Disney JONAS,,"Kevin Jonas, Joe Jonas, Nick Jonas, Chelsea Staub, Nicole Anderson, John Ducey",United States,"November 12, 2019",2008,TV-G,2 Seasons,Family,"JONAS is the hottest rock band on the planet! Band members Nick, Kevin, and Joe are superstar idols."
2167,s830,TV Show,Disney JONAS,,"Kevin Jonas, Joe Jonas, Nick Jonas, Chelsea Staub, Nicole Anderson, John Ducey",United States,"November 12, 2019",2008,TV-G,2 Seasons,Kids,"JONAS is the hottest rock band on the planet! Band members Nick, Kevin, and Joe are superstar idols."
2168,s831,TV Show,Disney Junior Music Nursery Rhymes,,,,"November 12, 2019",2017,TV-Y,2 Seasons,Animation,Nursery Rhymes re-imagined with Disney Junior!
2169,s831,TV Show,Disney Junior Music Nursery Rhymes,,,,"November 12, 2019",2017,TV-Y,2 Seasons,Kids,Nursery Rhymes re-imagined with Disney Junior!
2170,s831,TV Show,Disney Junior Music Nursery Rhymes,,,,"November 12, 2019",2017,TV-Y,2 Seasons,Musical,Nursery Rhymes re-imagined with Disney Junior!
2171,s832,TV Show,Disney K.C. Undercover,,"Zendaya , Veronica Dunne, Kamil McFadden, Tammy Townsend, Kadeem Hardison",United States,"November 12, 2019",2014,TV-Y7,3 Seasons,Action-Adventure,K.C. joins her spy family as its newest secret agent.
2172,s832,TV Show,Disney K.C. Undercover,,"Zendaya , Veronica Dunne, Kamil McFadden, Tammy Townsend, Kadeem Hardison",United States,"November 12, 2019",2014,TV-Y7,3 Seasons,Comedy,K.C. joins her spy family as its newest secret agent.
